ID_Estudante,Nome_Estudante,Genero,Serie,Nome_Escola,Nota_Redacao,Nota_Matematica
18151,Monica Wilson,F,7,Escola H,81,55
18152,Joshua Young,M,9,Escola H,84,87
18153,Aaron Gonzalez,M,8,Escola H,81,60
18154,Mark Alvarez,M,6,Escola H,85,89
18155,Timothy Long,M,8,Escola H,94,64
18156,Justin Barnett,M,7,Escola H,74,68
18157,John Khan,M,8,Escola H,69,60
18158,Patricia Ingram,F,9,Escola H,97,96
18159,Matthew Thomas,M,6,Escola H,96,93
18160,Ariel Harrison,F,7,Escola H,72,74
18161,Ryan Norman,M,8,Escola H,79,63
18162,Margaret Santiago,F,9,Escola H,92,75
18163,Patrick Wyatt,M,7,Escola H,77,96
18164,William Smith,M,8,Escola H,73,62
18165,William Adams,M,7,Escola H,87,72
18166,Robert Roman,M,8,Escola H,91,91
18167,Donald Payne,M,8,Escola H,74,74
18168,Heather Gould,F,6,Escola H,78,88
18169,Jesus Jackson,M,8,Escola H,96,92
18170,Aimee Anderson,F,7,Escola H,84,63
18171,Ryan Kim,M,7,Escola H,78,66
18172,Jacqueline Snow,F,6,Escola H,91,99
18173,Jennifer Schroeder,F,7,Escola H,95,81
18174,Melissa Reed,F,7,Escola H,63,74
18175,April Calderon MD,F,6,Escola H,86,68
18176,Olivia Cruz,F,8,Escola H,63,71
18177,Michael Walters,M,6,Escola H,87,94
18178,Erin Hale,F,6,Escola H,65,78
18179,Benjamin Gonzalez,M,7,Escola H,93,59
18180,Michael Anderson,M,6,Escola H,88,66
18181,Julie Morton,F,9,Escola H,92,65
18182,Brett Garcia,M,9,Escola H,68,90
18183,Joyce Knight,F,9,Escola H,75,82
18184,Peggy Bautista,F,6,Escola H,79,70
18185,Christopher Carter,M,8,Escola H,91,72
18186,Gina Barber,F,6,Escola H,90,76
18187,Sandra Hart,F,7,Escola H,67,71
18188,Heidi Ashley,F,7,Escola H,74,99
18189,James Harris,M,9,Escola H,76,75
18190,Christian Moreno,M,9,Escola H,94,78
18191,Kimberly Patterson,F,7,Escola H,78,98
18192,Lisa Knight,F,7,Escola H,87,56
18193,David Harris,M,6,Escola H,83,64
18194,Kari Barton,F,9,Escola H,75,55
18195,Deborah Macias,F,7,Escola H,78,96
18196,Luis Stewart,M,9,Escola H,84,70
18197,Courtney Powers,F,8,Escola H,86,78
18198,Richard Meyers,M,8,Escola H,81,86
18199,Andrew Spence,M,8,Escola H,69,84
18200,Sean Watkins,M,9,Escola H,99,64
18201,Robert Mitchell,M,9,Escola H,67,57
18202,Nathan Jones,M,6,Escola H,89,59
18203,William Dunlap,M,8,Escola H,69,95
18204,Adam Cruz,M,6,Escola H,76,96
18205,Curtis Hall,M,8,Escola H,72,75
18206,Peter Gonzalez,M,6,Escola H,68,59
18207,Christy Robbins,F,8,Escola H,77,72
18208,Lori Holt,F,8,Escola H,78,62
18209,Patricia Tucker,F,7,Escola H,77,72
18210,Carl Fox,M,8,Escola H,91,66
18211,Barbara Robinson,F,6,Escola H,83,98
18212,Jonathan Young,M,7,Escola H,67,97
18213,Steven Wong,M,6,Escola H,81,66
18214,Karen Davis,F,7,Escola H,70,72
18215,Joanna Santos,F,8,Escola H,81,56
18216,Ashley Carter,F,8,Escola H,91,78
18217,John Parker,M,7,Escola H,79,72
18218,Adam Herring,M,6,Escola H,80,63
18219,Sara Bowen,F,7,Escola H,92,92
18220,Patricia Miller,F,6,Escola H,98,68
18221,Jessica Crane,F,8,Escola H,67,62
18222,Jim Stevens,M,6,Escola H,76,86
18223,Jordan Mclaughlin,M,6,Escola H,87,75
18224,Alison Caldwell,F,8,Escola H,72,92
18225,Chad Fowler,M,8,Escola H,78,84
18226,Keith Martinez,M,8,Escola H,72,78
18227,Kenneth Robinson,M,8,Escola H,70,59
18228,Katherine Wilson,F,8,Escola H,98,99
18229,Vincent Martin,M,6,Escola H,69,78
18230,Tracey Benson,F,6,Escola H,93,65
18231,Ethan Beltran,M,9,Escola H,99,83
18232,Jeffrey Griffin,M,9,Escola H,78,88
18233,Natasha Everett,F,6,Escola H,88,58
18234,Erin Parks,F,6,Escola H,74,89
18235,Stephen Thompson,M,6,Escola H,66,79
18236,Jay Khan,M,7,Escola H,70,93
18237,Robert Anderson,M,9,Escola H,81,81
18238,Christopher Ferguson,M,8,Escola H,69,99
18239,Daniel King,M,6,Escola H,65,70
18240,Wanda Johnson,F,8,Escola H,86,78
18241,Danny Banks,M,9,Escola H,79,85
18242,Benjamin Murray,M,6,Escola H,82,81
18243,Kristen Smith,F,6,Escola H,97,91
18244,John Carrillo,M,6,Escola H,74,97
18245,Bradley Clayton,M,9,Escola H,71,82
18246,Mark Browning,M,6,Escola H,68,63
18247,Logan Boone,M,8,Escola H,93,59
18248,Christopher Grimes,M,9,Escola H,89,56
18249,Kimberly Key DDS,F,9,Escola H,98,77
18250,Eric Park DDS,M,6,Escola H,70,68
18251,Aaron Pearson,M,8,Escola H,97,93
18252,Brian Mosley,M,6,Escola H,91,62
18253,Patricia Marsh,F,6,Escola H,78,56
18254,Jennifer Anderson,F,6,Escola H,94,63
18255,Danielle Hood,F,6,Escola H,80,57
18256,Matthew Carter,M,6,Escola H,93,77
18257,Randy Grant,M,9,Escola H,73,85
18258,John Sanchez,M,9,Escola H,91,74
18259,Stephanie Thomas,F,6,Escola H,96,75
18260,Lauren Brady,F,9,Escola H,87,81
18261,Leonard Harris,M,9,Escola H,80,57
18262,Cathy Mercado,F,6,Escola H,77,87
18263,Juan Young,M,8,Escola H,90,62
18264,Robert Gray,M,7,Escola H,99,96
18265,Zachary Walton,M,8,Escola H,80,88
18266,Roberto Smith,M,7,Escola H,92,89
18267,Sheila Lewis,F,6,Escola H,82,64
18268,Gloria Vega,F,7,Escola H,77,74
18269,Alison Nunez,F,9,Escola H,69,73
18270,Jennifer Stevens,F,9,Escola H,73,96
18271,Patrick Barker PhD,M,6,Escola H,63,64
18272,Steven Mccoy,M,7,Escola H,82,88
18273,Connie Patterson,F,8,Escola H,99,97
18274,Ana Burns,F,6,Escola H,84,65
18275,Michael Singh Jr.,M,7,Escola H,86,86
18276,Douglas Sharp,M,8,Escola H,72,66
18277,Alexander Dickson,M,7,Escola H,72,85
18278,Mary Estrada,F,9,Escola H,91,74
18279,Aaron Evans,M,9,Escola H,93,76
18280,William Ramirez,M,7,Escola H,95,90
18281,Rebecca Pratt,F,7,Escola H,71,84
18282,Chloe Downs,F,6,Escola H,66,58
18283,Katherine Case,F,8,Escola H,97,66
18284,Brooke Carter,F,7,Escola H,87,92
18285,Nancy Alexander,F,9,Escola H,75,99
18286,Jeremy Maxwell,M,7,Escola H,73,74
18287,James Fleming,M,9,Escola H,65,58
18288,Makayla Gutierrez,F,7,Escola H,68,72
18289,Blake Butler,M,9,Escola H,82,66
18290,Steven Jackson,M,8,Escola H,79,87
18291,Anna Frank,F,9,Escola H,94,64
18292,Tina Jones,F,8,Escola H,91,62
18293,Dale Hernandez,M,7,Escola H,82,83
18294,Nicholas Reed,M,9,Escola H,88,74
18295,Joshua Flores,M,6,Escola H,94,88
18296,Bianca Boyer,F,6,Escola H,66,55
18297,William Thompson,M,6,Escola H,96,99
18298,Brittany Mcmillan,F,8,Escola H,87,66
18299,Janet Grant,F,8,Escola H,64,97
18300,Deanna Richardson,F,7,Escola H,76,94
18301,Jonathan Long,M,6,Escola H,66,94
18302,Michelle Palmer,F,7,Escola H,85,98
18303,Kevin Rojas,M,7,Escola H,64,97
18304,Luis Stevens,M,9,Escola H,88,61
18305,Jonathan Smith Jr.,M,9,Escola H,95,60
18306,Samantha Patterson,F,6,Escola H,91,64
18307,Brittany Benson,F,7,Escola H,85,85
18308,Alfred Mcdowell,M,8,Escola H,96,94
18309,Michael Wright,M,7,Escola H,85,81
18310,Chloe Johnson,F,7,Escola H,76,75
18311,Monique Yang,F,9,Escola H,92,66
18312,Douglas Chapman,M,8,Escola H,82,96
18313,Michael Ballard,M,9,Escola H,83,94
18314,Tanya Richardson,F,9,Escola H,82,73
18315,Bryan Lynch,M,7,Escola H,90,75
18316,Renee Oconnor,F,8,Escola H,98,63
18317,Emily Powell,F,6,Escola H,87,90
18318,Louis Waters,M,6,Escola H,77,82
18319,Adrian Gray,M,7,Escola H,70,71
18320,Michelle Harris,F,7,Escola H,80,72
18321,Maria Stewart,F,8,Escola H,90,78
18322,Wendy Williams,F,7,Escola H,88,58
18323,Nathan Dominguez,M,6,Escola H,92,84
18324,Erin Ramirez,F,7,Escola H,76,88
18325,Kristin Keller,F,6,Escola H,84,62
18326,Amber Ferguson,F,8,Escola H,69,59
18327,Shannon Brown,F,8,Escola H,71,95
18328,Jordan Stewart,M,6,Escola H,72,60
18329,Jonathan Weber,M,8,Escola H,84,67
18330,Ray Harris,M,9,Escola H,74,92
18331,Brian Dunn,M,6,Escola H,88,69
18332,Adam Cabrera,M,9,Escola H,77,97
18333,Jose Morrison,M,8,Escola H,97,91
18334,Ryan Peterson,M,8,Escola H,88,62
18335,Bruce Mendoza,M,7,Escola H,81,85
18336,Lori Zamora,F,9,Escola H,63,90
18337,Robert Mendoza,M,8,Escola H,73,78
18338,Emily Martin,F,6,Escola H,95,89
18339,Jamie Miller,F,6,Escola H,94,88
18340,Nathan Atkinson,M,6,Escola H,67,60
18341,Kelly Martinez,F,6,Escola H,88,64
18342,Desiree Blake,F,7,Escola H,79,85
18343,Cassandra Taylor,F,7,Escola H,76,57
18344,Sara Cooper,F,9,Escola H,64,72
18345,Rodney Williams,M,8,Escola H,73,81
18346,Cynthia Evans,F,8,Escola H,84,97
18347,Ethan Richardson,M,7,Escola H,85,69
18348,Hunter Fields,M,9,Escola H,89,57
18349,Carlos Ramirez,M,6,Escola H,79,72
18350,Tina Moran,F,7,Escola H,81,94
18351,Beth Richards,F,7,Escola H,84,91
18352,Allen Morris Jr.,M,6,Escola H,72,93
18353,Miranda Miller,F,8,Escola H,67,72
18354,Hannah Cooper,F,9,Escola H,89,66
18355,Jordan Martin,M,7,Escola H,95,73
18356,Sarah Roberts,F,6,Escola H,82,59
18357,Patricia Ho,F,6,Escola H,96,80
18358,Breanna Morris,F,6,Escola H,83,80
18359,Sarah Garrett,F,7,Escola H,82,69
18360,Emily Turner,F,6,Escola H,84,65
18361,Alyssa Rodriguez,F,6,Escola H,72,94
18362,Jennifer Huynh,F,7,Escola H,90,57
18363,Samuel Davenport,M,9,Escola H,77,63
18364,Richard Johnson,M,6,Escola H,92,90
18365,James Hernandez,M,8,Escola H,73,56
18366,Travis Davis,M,7,Escola H,79,70
18367,Alyssa Riley,F,9,Escola H,80,91
18368,Kyle Young,M,9,Escola H,90,95
18369,Mary Green,F,6,Escola H,67,75
18370,Joan Reed,F,8,Escola H,70,73
18371,Kevin Lynn,M,7,Escola H,76,57
18372,Sara Weaver,F,7,Escola H,96,89
18373,Megan Miller,F,6,Escola H,76,69
18374,Carrie Moore,F,8,Escola H,77,68
18375,Steven Jones,M,8,Escola H,75,77
18376,Wanda Bailey,F,6,Escola H,70,57
18377,Jeff Henderson,M,8,Escola H,63,78
18378,Matthew Weber,M,8,Escola H,75,90
18379,Christopher Williams,M,8,Escola H,95,84
18380,Renee Rodriguez,F,6,Escola H,66,84
18381,Eric Carson,M,7,Escola H,92,98
18382,Jeffrey Payne,M,6,Escola H,77,60
18383,Kari Charles,F,6,Escola H,96,76
18384,Mary Combs,F,8,Escola H,69,70
18385,Diana Curtis,F,7,Escola H,70,82
18386,Kelly Harmon,F,6,Escola H,87,73
18387,Shannon Weaver,F,6,Escola H,80,85
18388,Patty Nelson,F,6,Escola H,68,82
18389,Donna Jackson,F,9,Escola H,63,77
18390,Andrea Jones,F,6,Escola H,89,64
18391,Sarah Jordan,F,8,Escola H,76,70
18392,Dale Whitaker,M,6,Escola H,81,55
18393,Kayla Cummings,F,8,Escola H,75,85
18394,Catherine Singleton,F,7,Escola H,97,77
18395,Michelle Ramirez,F,9,Escola H,81,66
18396,Bradley Lopez,M,8,Escola H,72,66
18397,Jacob Jackson,M,8,Escola H,78,97
18398,Xavier Santana,M,7,Escola H,85,55
18399,Zachary Brady,M,8,Escola H,76,85
18400,Anthony Stone,M,9,Escola H,99,91
18401,Katherine Dean,F,6,Escola H,64,97
18402,Morgan Bailey,F,8,Escola H,94,91
18403,Shawn Boyd,M,7,Escola H,87,96
18404,Jesse Dyer,M,7,Escola H,72,74
18405,Geoffrey Hall,M,9,Escola H,83,67
18406,Matthew Stewart,M,7,Escola H,69,83
18407,William Tyler,M,7,Escola H,75,77
18408,Michael Leach,M,7,Escola H,83,89
18409,Gregory Reynolds,M,7,Escola H,72,64
18410,James Carpenter,M,8,Escola H,81,73
18411,Kristina Gutierrez,F,9,Escola H,73,76
18412,Beverly Lee,F,8,Escola H,70,83
18413,Lisa Campos,F,7,Escola H,84,56
18414,Matthew Lyons,M,7,Escola H,96,88
18415,Daniel Murray,M,7,Escola H,75,95
18416,Lee Rose,M,8,Escola H,99,98
18417,David Mckenzie,M,8,Escola H,74,55
18418,Brittney Henry,F,6,Escola H,84,77
18419,Sarah Hunter,F,9,Escola H,72,90
18420,Michael Vasquez,M,8,Escola H,78,75
18421,Aaron Rodriguez,M,6,Escola H,69,93
18422,Tyler Diaz,M,7,Escola H,87,61
18423,Carl James,M,6,Escola H,68,60
18424,William Morris,M,9,Escola H,85,67
18425,Wayne Newton,M,7,Escola H,66,56
18426,Amber Goodman,F,7,Escola H,88,75
18427,William Francis,M,6,Escola H,70,61
18428,Danielle Dyer,F,6,Escola H,70,55
18429,Michael Wagner,M,6,Escola H,92,77
18430,Rebecca Brown,F,8,Escola H,80,60
18431,Amanda Rogers,F,6,Escola H,87,95
18432,Patricia Jones,F,6,Escola H,88,63
18433,Victor Martin,M,6,Escola H,81,74
18434,Kimberly Benjamin,F,6,Escola H,82,97
18435,Christopher Herrera,M,7,Escola H,83,84
18436,Michelle Becker,F,6,Escola H,96,58
18437,Edward Turner,M,7,Escola H,68,57
18438,Lucas Smith,M,9,Escola H,99,87
18439,Derek Bolton,M,9,Escola H,81,99
18440,Jason Grant DDS,M,7,Escola H,70,75
18441,Ethan Blair,M,7,Escola H,82,96
18442,Dawn Knight,F,7,Escola H,64,72
18443,Shelly Mitchell,F,9,Escola H,76,67
18444,Joseph Nunez,M,6,Escola H,81,96
18445,Keith Alvarez,M,6,Escola H,90,86
18446,Stephen Price,M,7,Escola H,96,86
18447,Amy Kirk,F,9,Escola H,85,60
18448,Ricardo Vazquez,M,6,Escola H,93,69
18449,Melissa Brown,F,9,Escola H,93,85
18450,Jennifer Reynolds,F,9,Escola H,99,81
18451,Matthew Wright,M,7,Escola H,67,94
18452,Courtney Robinson,F,8,Escola H,74,84
18453,Matthew Hawkins,M,6,Escola H,71,72
18454,Nicole Smith,F,6,Escola H,77,90
18455,Caroline Tran,F,7,Escola H,88,71
18456,Juan White,M,7,Escola H,93,86
18457,Lawrence Rowe,M,7,Escola H,94,75
18458,Cassandra Fowler,F,9,Escola H,93,64
18459,Rachel Davis,F,9,Escola H,96,59
18460,Sarah Hodge,F,6,Escola H,65,57
18461,Amber Blevins,F,6,Escola H,65,78
18462,Aaron Thompson,M,9,Escola H,74,78
18463,Jennifer Moore,F,7,Escola H,85,65
18464,Laura Mercado,F,7,Escola H,97,59
18465,Aaron Solis Jr.,M,9,Escola H,81,87
18466,Adam Walsh,M,9,Escola H,95,84
18467,Joanne Chandler,F,8,Escola H,65,80
18468,Benjamin Bates,M,6,Escola H,92,62
18469,Michelle Grimes,F,9,Escola H,65,68
18470,Thomas Marshall,M,6,Escola H,93,73
18471,Anna Johnson,F,6,Escola H,66,67
18472,Donna Turner,F,7,Escola H,72,96
18473,Ryan Graham MD,M,6,Escola H,89,79
18474,Terri Miller,F,6,Escola H,63,86
18475,Kimberly Herring,F,8,Escola H,80,86
18476,Taylor Dominguez,F,6,Escola H,78,56
18477,Lisa Harris,F,6,Escola H,68,89
18478,Tamara Williams,F,7,Escola H,97,65
18479,Michael Robinson,M,6,Escola H,94,56
18480,Joshua Gomez,M,9,Escola H,82,61
18481,Nicole Wilson,F,7,Escola H,85,70
18482,Melissa Kelly,F,6,Escola H,98,89
18483,Amy Harper,F,9,Escola H,84,94
18484,Jeffery Burns,M,8,Escola H,68,98
18485,Chase Ray,M,6,Escola H,67,90
18486,Jo Owens,F,7,Escola H,78,65
18487,Cassandra Williams,F,8,Escola H,79,73
18488,Rebecca Santiago,F,7,Escola H,91,83
18489,Reginald Erickson,M,9,Escola H,85,60
18490,Madison Kline,F,7,Escola H,68,67
18491,Bryan Fischer,M,9,Escola H,86,73
18492,Tracy Rodriguez,F,6,Escola H,96,99
18493,Amanda Stevens,F,9,Escola H,69,58
18494,Robert Raymond,M,7,Escola H,75,96
18495,Yvonne Ware,F,6,Escola H,95,77
18496,Jake Miles,M,6,Escola H,79,86
18497,Karen Horton,F,8,Escola H,68,72
18498,Amy Dennis,F,8,Escola H,79,93
18499,Timothy Warren,M,8,Escola H,89,76
18500,Mary Williams,F,9,Escola H,91,61
18501,Christopher Myers,M,6,Escola H,71,66
18502,Benjamin Webster,M,8,Escola H,93,96
18503,Justin Morgan MD,M,7,Escola H,95,69
18504,Cindy Murphy,F,6,Escola H,72,97
18505,Adrian Diaz,M,8,Escola H,75,68
18506,Andrew Lee,M,9,Escola H,85,88
18507,Amanda Kent,F,9,Escola H,64,74
18508,Devin Hogan,M,7,Escola H,64,68
18509,Angela Herrera,F,8,Escola H,80,99
18510,Dylan Johnson,M,6,Escola H,65,97
18511,Jack Berry,M,7,Escola H,76,98
18512,Victoria Larsen,F,7,Escola H,73,90
18513,Frank Newman,M,6,Escola H,77,60
18514,Megan Moore,F,9,Escola H,79,98
18515,Lisa Myers,F,6,Escola H,80,65
18516,Renee Smith,F,7,Escola H,92,56
18517,Donna Turner,F,9,Escola H,79,78
18518,Helen Adams,F,8,Escola H,78,62
18519,Sydney Villarreal,F,7,Escola H,90,66
18520,Joshua Odonnell,M,8,Escola H,89,63
18521,Kevin Smith,M,8,Escola H,75,87
18522,Kristine Kelly,F,6,Escola H,63,94
18523,Melanie Carey,F,7,Escola H,91,69
18524,Brandi Smith,F,7,Escola H,84,95
18525,Samuel Clark,M,7,Escola H,89,55
18526,Eric Silva,M,9,Escola H,82,58
18527,Steven Davis,M,7,Escola H,85,86
18528,Jerry Juarez,M,9,Escola H,66,66
18529,John Simmons,M,7,Escola H,78,69
18530,Deborah Moore,F,8,Escola H,71,64
18531,Victoria Cochran,F,8,Escola H,74,62
18532,Melissa Anderson,F,6,Escola H,75,82
18533,Timothy Weber,M,8,Escola H,69,85
18534,Andrea Adams,F,7,Escola H,97,65
18535,David Velazquez,M,7,Escola H,84,71
18536,Marissa Blevins,F,6,Escola H,75,74
18537,Jason Hall,M,6,Escola H,90,84
18538,Jessica Fritz,F,9,Escola H,97,68
18539,Ryan Roberts,M,8,Escola H,95,78
18540,Joseph Hernandez,M,6,Escola H,95,88
18541,Wanda Maddox,F,6,Escola H,84,78
18542,Glenda Sanders,F,7,Escola H,88,79
18543,Matthew Cooper,M,9,Escola H,84,92
18544,Arthur Koch,M,6,Escola H,74,68
18545,Nicholas Daniel,M,6,Escola H,75,66
18546,Robert Whitehead,M,8,Escola H,64,60
18547,Tamara Taylor,F,9,Escola H,78,60
18548,David Russell,M,8,Escola H,94,65
18549,Steven Campbell,M,7,Escola H,68,60
18550,Katie Strickland DDS,F,7,Escola H,87,55
18551,Jerry Richards,M,6,Escola H,80,80
18552,Joel Pitts,M,6,Escola H,86,56
18553,Katie Evans,F,8,Escola H,96,72
18554,Emma Perry MD,F,9,Escola H,85,97
18555,Peter Williams,M,8,Escola H,88,68
18556,Thomas Herrera,M,6,Escola H,79,57
18557,Daniel Mckinney Jr.,M,7,Escola H,65,71
18558,Chad Sharp,M,7,Escola H,78,59
18559,Susan Reid,F,8,Escola H,67,63
18560,Carl Perez,M,8,Escola H,87,55
18561,Paul Farmer,M,8,Escola H,69,88
18562,Robert Ayala,M,9,Escola H,81,97
18563,Sarah Clark,F,8,Escola H,63,90
18564,Carl Oconnor,M,8,Escola H,83,65
18565,Kimberly Harris,F,9,Escola H,94,96
18566,Lauren Turner,F,8,Escola H,92,71
18567,David Robinson,M,9,Escola H,94,70
18568,Russell Durham,M,8,Escola H,71,86
18569,Jacob Davis,M,9,Escola H,78,70
18570,Jennifer Carlson,F,6,Escola H,84,78
18571,Karen Robinson,F,8,Escola H,88,99
18572,Laura Harris,F,9,Escola H,89,63
18573,Jamie Mendoza,M,7,Escola H,91,64
18574,Jorge Mcdonald,M,6,Escola H,64,97
18575,Dustin Ford,M,7,Escola H,97,65
18576,Stephanie Howard MD,F,6,Escola H,64,56
18577,Alyssa Williamson,F,6,Escola H,85,62
18578,Samuel Knight,M,9,Escola H,70,74
18579,Erika Thompson,F,9,Escola H,70,55
18580,Laurie Collins,F,7,Escola H,74,91
18581,Denise David,F,7,Escola H,75,86
18582,Pedro Long,M,6,Escola H,80,68
18583,Kyle Butler,M,7,Escola H,67,95
18584,Danielle Hudson,F,9,Escola H,86,94
18585,Karen Proctor,F,8,Escola H,69,79
18586,Tiffany Wilson,F,8,Escola H,92,62
18587,Mark Garcia,M,7,Escola H,64,69
18588,Michael Watson,M,9,Escola H,64,78
18589,John Johnson,M,8,Escola H,87,82
18590,Kristopher Nunez,M,8,Escola H,77,88
18591,Victor Reyes,M,8,Escola H,92,94
18592,Katie Wilcox,F,8,Escola H,73,99
18593,Justin Wilson,M,7,Escola H,96,85
18594,Anthony Jones,M,8,Escola H,88,70
18595,Paul Schroeder,M,8,Escola H,67,93
18596,Karen Greene,F,7,Escola H,88,63
18597,Michael Mercer,M,9,Escola H,66,83
18598,James Smith,M,6,Escola H,96,63
18599,Christopher Knight,M,8,Escola H,97,97
18600,Gregory Herring,M,6,Escola H,97,83
18601,Angela White,F,7,Escola H,93,98
18602,Jay Fischer,M,9,Escola H,93,61
18603,Daniel Barrett,M,6,Escola H,81,92
18604,Daniel Johnson,M,8,Escola H,89,99
18605,Travis Compton,M,6,Escola H,69,97
18606,Seth Shaffer,M,7,Escola H,79,97
18607,Steven Ball,M,8,Escola H,68,91
18608,Stephanie Giles,F,7,Escola H,75,84
18609,Jamie Rodriguez,F,8,Escola H,74,99
18610,Jacob Lawrence,M,9,Escola H,63,92
18611,Stacy Cobb,F,9,Escola H,69,75
18612,Christina Mills,F,7,Escola H,78,99
18613,Daniel Rowland,M,6,Escola H,68,70
18614,Jonathon Willis,M,6,Escola H,66,71
18615,Adam Rodriguez,M,6,Escola H,90,59
18616,Laura Carlson,F,9,Escola H,80,58
18617,Dominique Lloyd,F,6,Escola H,83,97
18618,Danielle Barnes,F,7,Escola H,87,80
18619,Danielle Hansen,F,7,Escola H,88,56
18620,Teresa Contreras,F,8,Escola H,99,73
18621,Alicia Castaneda,F,8,Escola H,81,86
18622,Dennis Gonzales,M,9,Escola H,94,97
18623,Joyce Roberts,F,6,Escola H,63,74
18624,Kaitlin Wilson,F,8,Escola H,83,97
18625,Jon Griffin,M,6,Escola H,79,83
18626,Joseph Forbes,M,6,Escola H,83,66
18627,Robert Bates,M,7,Escola H,75,68
18628,Angela Russell,F,7,Escola H,71,86
18629,Dustin Marquez,M,6,Escola H,85,65
18630,Kyle Fowler,M,8,Escola H,86,73
18631,Sean Wells,M,6,Escola H,89,97
18632,Amanda Shepherd,F,9,Escola H,68,68
18633,Deanna Combs,F,6,Escola H,87,56
18634,Michelle Wilson,F,7,Escola H,76,65
18635,Christy Scott,F,9,Escola H,81,85
18636,George Price,M,7,Escola H,82,96
18637,Mandy Mcconnell DDS,F,7,Escola H,64,76
18638,Danielle Hayes,F,6,Escola H,70,83
18639,Tina Bowen,F,9,Escola H,84,83
18640,Dylan Edwards,M,8,Escola H,86,93
18641,Jonathan Contreras,M,8,Escola H,89,84
18642,Anthony Young,M,7,Escola H,84,79
18643,Eric Choi,M,7,Escola H,80,78
18644,Latasha Cummings,F,8,Escola H,99,96
18645,Tami Dixon,F,9,Escola H,91,99
18646,Krystal Reynolds,F,6,Escola H,94,93
18647,Lisa Lang,F,8,Escola H,76,99
18648,Erik Bush,M,9,Escola H,94,94
18649,Carl Martinez,M,6,Escola H,67,72
18650,Angelica Hall,F,7,Escola H,80,69
18651,Brandon Pope,M,6,Escola H,64,93
18652,Christopher Ross,M,9,Escola H,73,55
18653,Amanda Rodriguez,F,6,Escola H,63,56
18654,Donald Gray,M,9,Escola H,75,76
18655,Tanya Ryan,F,8,Escola H,96,87
18656,Crystal Hunter,F,9,Escola H,78,92
18657,Marco Williams,M,6,Escola H,74,58
18658,Erica Collins,F,6,Escola H,70,58
18659,Linda Adkins,F,9,Escola H,79,60
18660,Stephen Barker,M,9,Escola H,67,85
18661,David Smith,M,8,Escola H,67,83
18662,Travis Lowery,M,9,Escola H,73,59
18663,Jessica Bryan,F,9,Escola H,87,77
18664,Brian Lewis,M,7,Escola H,63,73
18665,Adam Holt,M,7,Escola H,94,79
18666,Raymond Wood,M,7,Escola H,73,77
18667,Karen Green,F,9,Escola H,67,97
18668,Penny Nguyen,F,6,Escola H,78,99
18669,Wanda Spencer,F,7,Escola H,63,93
18670,Lori Lee,F,6,Escola H,69,77
18671,Lori Smith,F,6,Escola H,75,66
18672,Bryan Moore,M,6,Escola H,75,83
18673,Amanda Underwood,F,7,Escola H,89,87
18674,Jaclyn Cobb,F,6,Escola H,64,79
18675,Kiara Brewer,F,7,Escola H,93,93
18676,David Flores,M,8,Escola H,93,85
18677,Bob Johnson,M,7,Escola H,72,97
18678,Veronica Diaz,F,6,Escola H,81,68
18679,Stephanie Robinson,F,7,Escola H,76,63
18680,Shannon Marshall,F,8,Escola H,64,96
18681,Michelle Eaton,F,8,Escola H,77,91
18682,Haley Dunlap,F,8,Escola H,75,59
18683,Luis Allen,M,9,Escola H,99,71
18684,Edwin Watkins,M,7,Escola H,99,90
18685,Megan Montgomery,F,7,Escola H,87,73
18686,Nicholas Collier,M,9,Escola H,91,60
18687,Andrew Mcdowell,M,7,Escola H,72,83
18688,Barbara Larsen,F,6,Escola H,88,71
18689,Melissa Grant,F,8,Escola H,83,92
18690,Steven Hartman,M,6,Escola H,86,99
18691,Sharon Taylor,F,9,Escola H,93,77
18692,Cassandra Brown,F,9,Escola H,69,82
18693,Megan Villa,F,6,Escola H,92,95
18694,Dennis Boone,M,8,Escola H,73,93
18695,Michael Davis,M,8,Escola H,85,66
18696,David Steele,M,7,Escola H,68,81
18697,Alex Conner,M,6,Escola H,87,94
18698,Danielle Hurley,F,6,Escola H,82,81
18699,Lisa Miller,F,8,Escola H,98,83
18700,Sandra Hubbard,F,7,Escola H,86,69
18701,Daniel Nguyen,M,7,Escola H,66,99
18702,James Calhoun,M,6,Escola H,97,84
18703,Ryan Green,M,6,Escola H,87,60
18704,Erin Goodman,F,9,Escola H,78,94
18705,James Burgess,M,8,Escola H,92,98
18706,Maria Roman,F,8,Escola H,91,68
18707,Hayley Hall,F,8,Escola H,82,95
18708,Veronica Gomez,F,6,Escola H,96,63
18709,Anthony Douglas,M,9,Escola H,82,81
18710,William Swanson,M,6,Escola H,73,96
18711,William Cross,M,8,Escola H,84,93
18712,Andrew Watts,M,9,Escola H,90,75
18713,Micheal Martin,M,7,Escola H,80,68
18714,Lauren West,F,6,Escola H,98,98
18715,Jordan Evans,F,7,Escola H,83,84
18716,John Brown,M,6,Escola H,68,64
18717,Douglas Rodriguez,M,8,Escola H,76,85
18718,Carolyn Steele,F,8,Escola H,91,61
18719,Christy Gutierrez,F,7,Escola H,63,73
18720,Allen Diaz,M,7,Escola H,80,99
18721,Karen Brown,F,8,Escola H,90,60
18722,Tonya Saunders,F,6,Escola H,96,96
18723,Erica Lee,F,7,Escola H,72,89
